Time,Port,Metric,Value
2026-04-28 17:43:34.000,0,obytes,0
2026-04-28 17:43:34.000,0,ipackets,7
2026-04-28 17:43:34.000,0,ibytes,1050
2026-04-28 17:43:34.000,0,imissed,0
2026-04-28 17:43:34.000,0,ierrors,0
2026-04-28 17:43:34.000,0,rx_nombuf,0
2026-04-28 17:43:34.000,0,oerrors,0
2026-04-28 17:43:34.000,0,opackets,0
2026-04-28 17:43:35.000,0,obytes,0
2026-04-28 17:43:35.000,0,ipackets,7
2026-04-28 17:43:35.000,0,ibytes,1050
2026-04-28 17:43:35.000,0,imissed,0
2026-04-28 17:43:35.000,0,ierrors,0
2026-04-28 17:43:35.000,0,rx_nombuf,0
2026-04-28 17:43:35.000,0,oerrors,0
2026-04-28 17:43:35.000,0,opackets,0
2026-04-28 17:43:36.000,0,obytes,0
2026-04-28 17:43:36.000,0,ipackets,7
2026-04-28 17:43:36.000,0,ibytes,1050
2026-04-28 17:43:36.000,0,imissed,0
2026-04-28 17:43:36.000,0,ierrors,0
2026-04-28 17:43:36.000,0,rx_nombuf,0
2026-04-28 17:43:36.000,0,oerrors,0
2026-04-28 17:43:36.000,0,opackets,0
2026-04-28 17:43:37.000,0,obytes,0
2026-04-28 17:43:37.000,0,ipackets,7
2026-04-28 17:43:37.000,0,ibytes,1050
2026-04-28 17:43:37.000,0,imissed,0
2026-04-28 17:43:37.000,0,ierrors,0
2026-04-28 17:43:37.000,0,rx_nombuf,0
2026-04-28 17:43:37.000,0,oerrors,0
2026-04-28 17:43:37.000,0,opackets,0
2026-04-28 17:43:38.000,0,obytes,0
2026-04-28 17:43:38.000,0,ipackets,8
2026-04-28 17:43:38.000,0,ibytes,1110
2026-04-28 17:43:38.000,0,imissed,0
2026-04-28 17:43:38.000,0,ierrors,0
2026-04-28 17:43:38.000,0,rx_nombuf,0
2026-04-28 17:43:38.000,0,oerrors,0
2026-04-28 17:43:38.000,0,opackets,0
2026-04-28 17:43:39.000,0,obytes,0
2026-04-28 17:43:39.000,0,ipackets,9
2026-04-28 17:43:39.000,0,ibytes,1170
2026-04-28 17:43:39.000,0,imissed,0
2026-04-28 17:43:39.000,0,ierrors,0
2026-04-28 17:43:39.000,0,rx_nombuf,0
2026-04-28 17:43:39.000,0,oerrors,0
2026-04-28 17:43:39.000,0,opackets,0
2026-04-28 17:43:40.000,0,obytes,0
2026-04-28 17:43:40.000,0,ipackets,10
2026-04-28 17:43:40.000,0,ibytes,1230
2026-04-28 17:43:40.000,0,imissed,0
2026-04-28 17:43:40.000,0,ierrors,0
2026-04-28 17:43:40.000,0,rx_nombuf,0
2026-04-28 17:43:40.000,0,oerrors,0
2026-04-28 17:43:40.000,0,opackets,0
2026-04-28 17:43:41.000,0,obytes,0
2026-04-28 17:43:41.000,0,ipackets,11
2026-04-28 17:43:41.000,0,ibytes,1290
2026-04-28 17:43:41.000,0,imissed,0
2026-04-28 17:43:41.000,0,ierrors,0
2026-04-28 17:43:41.000,0,rx_nombuf,0
2026-04-28 17:43:41.000,0,oerrors,0
2026-04-28 17:43:41.000,0,opackets,0
2026-04-28 17:43:42.000,0,obytes,0
2026-04-28 17:43:42.000,0,ipackets,12
2026-04-28 17:43:42.000,0,ibytes,1350
2026-04-28 17:43:42.000,0,imissed,0
2026-04-28 17:43:42.000,0,ierrors,0
2026-04-28 17:43:42.000,0,rx_nombuf,0
2026-04-28 17:43:42.000,0,oerrors,0
2026-04-28 17:43:42.000,0,opackets,0
2026-04-28 17:43:43.000,0,obytes,0
2026-04-28 17:43:43.000,0,ipackets,13
2026-04-28 17:43:43.000,0,ibytes,1410
2026-04-28 17:43:43.000,0,imissed,0
2026-04-28 17:43:43.000,0,ierrors,0
2026-04-28 17:43:43.000,0,rx_nombuf,0
2026-04-28 17:43:43.000,0,oerrors,0
2026-04-28 17:43:43.000,0,opackets,0
2026-04-28 17:43:44.000,0,obytes,0
2026-04-28 17:43:44.000,0,ipackets,13
2026-04-28 17:43:44.000,0,ibytes,1410
2026-04-28 17:43:44.000,0,imissed,0
2026-04-28 17:43:44.000,0,ierrors,0
2026-04-28 17:43:44.000,0,rx_nombuf,0
2026-04-28 17:43:44.000,0,oerrors,0
2026-04-28 17:43:44.000,0,opackets,0
2026-04-28 17:43:45.000,0,obytes,0
2026-04-28 17:43:45.000,0,ipackets,13
2026-04-28 17:43:45.000,0,ibytes,1410
2026-04-28 17:43:45.000,0,imissed,0
2026-04-28 17:43:45.000,0,ierrors,0
2026-04-28 17:43:45.000,0,rx_nombuf,0
2026-04-28 17:43:45.000,0,oerrors,0
2026-04-28 17:43:45.000,0,opackets,0
2026-04-28 17:43:46.000,0,obytes,0
2026-04-28 17:43:46.000,0,ipackets,13
2026-04-28 17:43:46.000,0,ibytes,1410
2026-04-28 17:43:46.000,0,imissed,0
2026-04-28 17:43:46.000,0,ierrors,0
2026-04-28 17:43:46.000,0,rx_nombuf,0
2026-04-28 17:43:46.000,0,oerrors,0
2026-04-28 17:43:46.000,0,opackets,0
2026-04-28 17:43:47.000,0,obytes,0
2026-04-28 17:43:47.000,0,ipackets,13
2026-04-28 17:43:47.000,0,ibytes,1410
2026-04-28 17:43:47.000,0,imissed,0
2026-04-28 17:43:47.000,0,ierrors,0
2026-04-28 17:43:47.000,0,rx_nombuf,0
2026-04-28 17:43:47.000,0,oerrors,0
2026-04-28 17:43:47.000,0,opackets,0
2026-04-28 17:43:48.000,0,obytes,0
2026-04-28 17:43:48.000,0,ipackets,14
2026-04-28 17:43:48.000,0,ibytes,1752
2026-04-28 17:43:48.000,0,imissed,0
2026-04-28 17:43:48.000,0,ierrors,0
2026-04-28 17:43:48.000,0,rx_nombuf,0
2026-04-28 17:43:48.000,0,oerrors,0
2026-04-28 17:43:48.000,0,opackets,0
2026-04-28 17:43:49.000,0,obytes,0
2026-04-28 17:43:49.000,0,ipackets,14
2026-04-28 17:43:49.000,0,ibytes,1752
2026-04-28 17:43:49.000,0,imissed,0
2026-04-28 17:43:49.000,0,ierrors,0
2026-04-28 17:43:49.000,0,rx_nombuf,0
2026-04-28 17:43:49.000,0,oerrors,0
2026-04-28 17:43:49.000,0,opackets,0
2026-04-28 17:43:50.000,0,obytes,0
2026-04-28 17:43:50.000,0,ipackets,14
2026-04-28 17:43:50.000,0,ibytes,1752
2026-04-28 17:43:50.000,0,imissed,0
2026-04-28 17:43:50.000,0,ierrors,0
2026-04-28 17:43:50.000,0,rx_nombuf,0
2026-04-28 17:43:50.000,0,oerrors,0
2026-04-28 17:43:50.000,0,opackets,0
